roberta_pca_1,roberta_pca_2,roberta_pca_3,roberta_pca_4,roberta_pca_5,roberta_pca_6,roberta_pca_7,roberta_pca_8,roberta_pca_9,roberta_pca_10,roberta_pca_11,roberta_pca_12,roberta_pca_13,roberta_pca_14,roberta_pca_15,roberta_pca_16,roberta_pca_17,roberta_pca_18,roberta_pca_19,roberta_pca_20,roberta_pca_21,roberta_pca_22,roberta_pca_23,roberta_pca_24,roberta_pca_25,roberta_pca_26,roberta_pca_27,roberta_pca_28,roberta_pca_29,roberta_pca_30,roberta_pca_31,roberta_pca_32
0.09166145,-0.85838556,0.46553105,-0.16649199,0.022024274,-0.026376724,-0.022125721,-0.122177064,0.094344854,-0.14842713,-0.12498188,0.028592348,-0.07101643,-0.103504896,-0.17494631,0.0036273003,-0.037249923,-0.046877682,-0.03315176,0.0077853315,0.017619789,0.011431456,0.09600389,-0.031230688,0.019211054,0.062060893,-0.09255862,0.071382165,-0.00680238,0.013464451,0.02574861,0.15582064
0.53192425,0.120541096,-0.13198471,-0.09735751,-0.072241426,-0.11203909,-0.15496063,0.16895956,-0.005951643,0.10980332,-0.03919542,0.17037404,-0.08994663,-0.13016573,0.021329284,-0.025451243,0.11902499,-0.035853922,-0.0032414496,0.1589552,-0.009217113,0.033936977,0.03652215,0.027867794,0.023785353,-0.024159282,0.04156804,0.016747117,0.0073835105,-0.006522864,-0.06403279,-0.06745453
0.0892334,0.19740295,-0.172898,-0.17075658,0.08056295,0.13552046,-0.17361283,-0.06392807,0.15200949,0.06318128,0.0040174723,-0.030594587,0.006257415,-0.032719046,-0.042365193,-0.06704876,-0.048813343,0.042489767,0.048399,-0.0055686235,0.08004239,0.019248247,0.031309247,-0.024481297,0.00390625,0.03160116,0.03925252,0.004376054,-0.034065753,0.024662822,-0.025349617,-0.0396007
-1.1845961,0.09335995,-0.334989,0.026468277,-0.054924607,0.15855885,0.050614595,-0.020929039,0.066972494,-0.06753671,0.10486889,0.018066794,-0.04042983,0.034877807,0.031413555,-0.012121588,-0.030601978,0.029962897,-0.033548266,0.029337961,0.054736733,-0.004404068,-0.08490527,-0.020120382,0.027913094,0.089695334,0.10193896,-0.012006879,-0.0056316704,-0.015746117,0.0030351877,0.10770115
-0.734025,0.1570406,-0.14615637,-0.17889428,0.069322705,0.095909834,0.023549795,0.030972868,-0.03146124,-0.04324937,0.14702976,-0.009749413,-0.06425059,0.10037434,0.024974823,-0.022053748,-0.094969034,0.032788068,-0.06558253,0.047160145,-0.057386965,0.00925827,0.034334183,-0.051414967,-0.0022456646,0.03936392,-0.15638804,-0.026215196,-0.03002058,-0.024205625,-0.025312424,-0.015826344
0.30958176,0.23957157,0.17570853,-0.20648956,-0.18877578,-0.072108984,0.31384063,-0.07891679,-0.06830597,0.024144411,-0.07777417,0.025856704,0.08422625,-0.035395056,-0.0004056692,-0.0609518,-0.065998435,-0.055625588,0.007842779,0.015668105,0.0693779,-0.05011034,-0.0015512705,-0.106761456,0.0074853897,-0.08118692,0.038857818,0.007396102,-0.036480114,0.04349634,0.027873158,-0.017566592
0.12218571,0.28880978,0.08586079,-0.18156934,-0.11193681,-0.1592741,0.011974335,-0.076265335,0.06524348,-0.0018390417,-0.11298478,-0.048391223,0.07430875,-0.08352086,-0.0035481453,0.05291222,-0.078633785,-0.0048668683,-0.019965246,-0.052947674,-0.006397903,-0.026687622,0.006182313,-0.027857542,0.041450143,-0.055312306,0.086069226,0.01978159,-0.04481627,0.03899169,-0.01714015,0.01758495
-0.478899,0.17849112,-0.17245191,0.21915579,-0.08593392,-0.2143681,-0.11200881,0.02191186,0.24400783,-0.018467903,0.0123384,-0.07518977,-0.0002399683,-0.018786594,-0.044561505,-0.09138408,0.008487463,-0.11394176,-0.09484002,-0.041618686,0.0041227937,0.050836086,-0.009834409,-0.016851187,0.08109343,0.021933436,-0.0717603,0.01345551,0.0611109,-0.030516952,-0.005743742,0.0320625
0.7438059,-0.12664247,-0.4360599,-0.0770607,0.124245405,-0.1375544,-0.020897627,-0.006793618,-0.13790393,0.22000873,-0.011100531,-0.009539276,0.032814384,-0.09336081,0.008556485,0.0042767525,0.039043784,-0.11782184,-0.030173197,-0.022181284,-0.12048206,-0.101398945,-0.043528914,-0.040267706,0.06312883,-0.011085719,-0.035061955,0.037596703,-0.09508178,0.018257886,0.04825282,-0.007663578
0.34264374,0.033994198,0.34673297,-0.0596838,-0.04710424,-0.13443184,-0.14486098,-0.119954795,-0.027597189,-0.0080035925,0.010973334,0.05132228,0.05559826,0.043792874,-0.07967448,-0.19468251,-0.01381433,-0.022275627,-0.124440536,-0.22446416,-0.0112556815,-0.024231672,0.11730516,0.006579876,0.0745517,-0.09043208,-0.10696685,-0.12454486,0.017261103,-0.06006828,0.045128822,-0.04602632
-1.3556089,-0.04402399,-0.030474484,0.087183,-0.044309855,-0.08352971,0.1511743,-0.097857475,-0.0021641254,0.055001736,0.021384478,0.0043794215,0.09722173,-0.019762784,-0.06544459,0.16195184,-0.04177034,-0.045049578,-0.00031132996,-0.059033982,0.013037562,-0.0025701523,-0.03887427,0.03389716,0.0112257,-0.025564253,-0.0070598125,0.03172624,-0.027240857,-0.036539793,-0.029061556,0.004482329
0.42612553,-0.26053262,0.12967098,0.057435513,-0.008351326,0.21354485,0.0009832382,0.045752823,-0.21351194,-0.14602768,-0.015267968,-0.19489938,0.049107075,0.22520167,-0.18117249,-0.2072052,0.047624707,0.22547665,-0.15968461,-0.13461041,-0.054355383,0.013207436,-0.21210992,0.1600833,-0.034502983,-0.15996382,0.05792594,0.1042192,-0.20110932,0.021081597,-0.062095523,-0.04179372
-1.091032,-0.08407879,-0.15515095,0.03200674,-0.03536862,0.07055068,-0.13407159,-0.002857864,0.011483192,-0.018180013,0.09276855,0.024617612,-0.024459958,-0.05718802,0.025691986,-0.034099013,0.049178362,-0.06936082,0.07470055,0.060182218,0.02217549,0.02511692,0.002149582,-0.0312531,-0.056918383,-0.025565535,-0.04729283,0.03376794,0.038774297,0.078225344,-0.090515256,-0.0075253546
0.28194046,0.23152876,-0.060988843,-0.044292927,0.0050014257,-0.0015747547,0.09254193,-0.06805834,-0.14537,-0.006082177,0.002828002,-0.022228152,-0.012504458,0.09264776,0.009689808,-0.014073491,-0.039706707,-0.10595581,-0.11048682,-0.085608914,0.087792724,0.07663727,0.044986248,0.09765148,-0.034991026,-0.0700306,0.0619663,-0.110328674,-0.11475728,-0.084479004,0.051862,-0.08295545
0.7528343,-0.48738337,0.13665476,0.15987921,-0.25517452,-0.07385135,-0.14404368,0.00218153,-0.008345127,-0.009742856,0.29321754,0.03478697,0.08393109,-0.03592235,-0.05771935,0.07312837,-0.09319115,-0.06969184,0.1568625,0.07557298,0.11721063,-0.1569519,0.009372115,-0.08431649,0.05548644,0.08450648,0.04767561,0.0116535425,-0.019157648,-0.068504125,-0.052222967,-0.09807858
0.0038089752,0.12569427,-0.19786114,-0.313648,0.18164158,0.16351652,0.08937764,-0.01218164,-0.030225277,-0.05320561,-0.09452033,0.091938734,-0.061393738,0.046569943,0.02176714,-0.006187916,-0.11875939,0.02442196,0.026429757,-0.13086525,0.12419823,0.04647541,-0.044879675,-0.025242805,-0.013652086,-0.024043977,-0.013946891,-0.07411802,0.054009095,-0.026853025,0.023622394,-0.021020547
0.4068222,0.22208452,-0.071771085,-0.32017255,0.0822438,-0.038362503,0.1601839,0.19397959,0.08731747,0.020783663,-0.1816566,-0.033706844,0.12312722,-0.0762527,-0.013514876,-0.0727756,0.10272324,-0.0036237836,-0.049010932,0.12854058,0.04320246,0.029664993,-0.04161191,0.090483904,-0.049405098,-0.11597642,0.092877984,-0.036749363,0.09683938,0.013898611,-0.039723277,-0.12462987
-0.30138874,0.18149757,0.1678358,0.011278629,0.2353692,-0.12546659,0.17765236,-0.03536898,0.25148773,0.09865856,-0.044489384,-0.015736222,-0.019527555,-0.096677065,-0.030969739,0.023795277,-0.026189446,0.048826486,0.05047655,-0.0543981,0.03823927,0.02759862,-0.0047756433,0.03862548,-0.020170927,0.022450358,0.022595406,0.012050271,-0.07457243,-0.060768098,-0.05224204,0.016465753
0.6310024,-0.083899975,0.012956083,-0.062469482,-0.19659573,-0.10203886,0.21875048,-0.20067811,-0.08991623,0.08994329,0.06794715,-0.061060935,-0.067402124,-0.009070441,-0.0069698095,-0.10906479,0.03519845,0.08147851,0.12093325,0.103958145,-0.08899152,0.13871884,0.13998508,-0.07330251,0.06626606,0.13221988,-0.0017393827,0.03449762,0.028324142,-0.07030383,0.012692928,-0.038081393
0.13628483,0.2229414,0.16283014,-0.0143966675,0.20187342,-0.10335493,0.107290745,-0.006826699,0.17327702,0.079155326,-0.079509616,-0.00835669,0.02327168,-0.0028729439,-0.049195647,0.0071439445,-0.05991316,-0.017942488,-0.04498583,0.07045826,0.032911718,0.111118555,-0.0727849,-0.061072588,0.01974845,-0.013572007,-0.07624316,0.03362274,-0.082662895,0.007093191,0.002464652,-0.01325354
0.19012737,0.3034668,0.0710305,-0.25427938,-0.060729623,-0.12991261,0.0765543,-0.101210475,-0.02517128,0.011040211,-0.029742002,0.033854783,0.07556379,0.033758372,-0.08965087,0.010791898,0.0073862076,-0.10217425,0.04667005,-0.02268507,0.014491677,-0.054605722,-0.0031306744,-0.010813713,-0.018333197,-0.04605615,-0.045949936,0.07437718,-0.058112815,0.050394684,0.0024391413,-0.055655226
0.82023716,0.07627487,-0.03921646,0.080165386,0.22261584,-0.043731213,-0.087044,-0.05210495,0.117733,-0.001665473,0.10465574,-0.10349995,-0.0016467571,0.061253548,0.06542468,0.011304408,0.054297924,-8.5771084e-05,-0.017236784,0.05384944,0.086626604,-0.0370481,-0.07550478,-0.08019185,-0.057535887,0.03935346,0.06509411,-0.037222028,0.011341438,0.039316267,0.019230843,-0.022334874
0.21698952,0.11462402,-0.42844707,0.3028612,-0.28881252,0.27004933,0.33783054,0.064670235,0.09486139,0.21126592,-0.1002388,-0.16636698,-0.11984539,0.097510904,0.03311014,0.06407054,0.19400954,0.033556134,0.019307122,0.07017708,0.09644854,0.018166542,-0.11178553,-0.022009134,0.046162367,-0.04592374,0.005043268,-0.090044975,-0.026136935,0.11427513,-0.089672685,0.11618081
0.47460175,-0.64600897,-0.3491866,-0.0066246986,-0.2075131,-0.09699106,0.11907101,0.0055822134,0.19294226,0.1622659,0.07661712,-0.16561693,0.15335739,-0.039939344,-0.0018877983,-0.01754725,-0.10981095,-0.057697177,-0.039742514,0.05673213,0.04931143,-0.114453554,0.09839773,0.005427599,-0.0690608,-0.018972993,0.06354928,-0.010301113,0.0042698532,-0.10169378,0.08653593,0.05054593
0.13159657,-0.8587887,0.13052717,-0.08945274,0.040834546,0.031392097,0.041608572,-0.08462846,0.16292155,0.14256442,0.06755471,0.08842555,-0.14561498,0.20774859,0.04783833,-0.013797939,-0.04384303,-0.027658552,-0.08148037,-0.13093528,0.001377672,0.17977858,0.1771884,0.07166958,0.21349835,0.012484521,-0.06006515,-0.076262355,0.0049129874,0.036730647,-0.0071003437,0.012445688
-0.15560055,0.35759068,-0.022874177,0.30894995,-0.29563814,0.22988343,0.107319355,-0.20718336,-0.015047312,-0.12779522,-0.23316586,0.13728417,-0.07781589,0.048467666,-0.18223226,-0.0121108,-0.037302136,0.007436067,-0.03693685,-0.055587504,0.083796114,0.0595634,-0.028371215,0.06559825,0.03848362,-0.025309771,-0.037356496,-0.05692005,-0.014656976,0.030272245,-0.05738449,-0.06830372
0.15011501,0.21040964,0.010170519,0.18634367,-0.19378108,0.12242055,0.09631634,0.104990125,-0.111637115,-0.12091088,0.05405259,-0.030654162,0.045421243,0.037496,0.09742594,0.0655618,0.015875578,0.07421455,0.044184715,0.025699481,0.07060918,0.019322872,-0.027978778,0.07253337,-0.0028033257,-0.036340803,0.026646376,0.043730736,-0.00046892464,-0.058858007,-0.023266554,0.021184087
0.16259956,0.21744442,-0.23526913,-0.11149144,0.27859592,0.28742933,0.029685736,-0.12192309,-0.1148057,-0.014634609,-0.13742971,0.07383719,0.09196448,0.08118209,0.04370284,0.086460024,0.117705464,0.031043917,0.068811014,-0.028355688,0.009671032,0.020123243,0.04899323,0.06727457,0.098142624,0.040309846,0.07000005,0.0307132,-0.033878297,0.02753219,-0.011741996,-0.06870565
0.25224972,0.093612194,-0.054625094,-0.0115356445,-0.05024457,0.2215569,0.23990631,0.035876095,0.029001951,0.06404972,0.23470223,-0.16814634,-0.18376756,0.00940007,0.051101327,-0.0033836365,0.20305026,0.016167343,-0.054327473,-0.1033041,-0.07751304,0.05699873,-0.10965133,0.005233288,0.029923797,-0.002693385,0.03575504,-0.0361681,0.00419046,0.04016921,0.029813051,0.06127456
-0.027414322,0.062128067,-0.107050955,-0.17147756,0.15355933,0.17732525,-0.035256863,0.1986816,0.050945044,0.035285592,0.009607792,-0.10718763,0.073839545,-0.110354036,-0.032598138,0.03252974,-0.032753825,0.059229672,-0.029518679,0.050015744,0.017834187,0.10322952,0.043325186,0.026921034,-0.07715917,-0.018935531,-0.049239278,-0.023463488,-0.0401026,-0.014243454,0.050191402,-0.0029684007
-0.24833679,0.081357,0.16614968,-0.058873653,0.15694511,0.044917822,-0.34048295,-0.19902366,0.061650038,0.059615254,0.16713095,0.016173482,-0.021779537,-0.011415929,-0.006709814,0.062334836,0.12175393,-0.010140568,0.06663954,0.0049138404,-0.012934446,0.07002449,0.030071855,-0.059728146,-0.06637025,0.029894978,0.07851505,-0.006607294,0.024717212,-8.806586e-05,0.023980618,0.06394014
0.74230003,0.11901522,0.18285239,0.10271692,-0.20716327,-0.16573715,0.03973937,0.054770887,-0.13898468,-0.020608068,0.06392825,0.1892448,-0.14963615,-0.05123958,0.028751493,-0.09438664,0.029344559,0.077880174,-0.055727065,0.056302,-0.057712644,-0.051484823,0.07505083,-0.12664032,-0.11982703,-0.021855444,0.009877086,-0.049849033,0.059892967,-0.0338445,-0.03453052,-0.004014373
-0.061196327,0.1351695,-0.20257604,-0.14890933,-0.014006853,0.123832464,0.025488377,0.14615545,-0.017547607,0.08284402,0.04650855,-0.02642873,0.05533254,-0.058618277,0.013901472,0.027931184,-0.040229917,0.0510765,0.0046591163,-0.012359709,-0.04552278,0.050655127,0.051644206,0.002118826,0.015249014,0.032164663,-0.024842143,0.03247404,0.0061602294,0.026364803,0.043786407,0.029949129
0.7289753,0.13040066,0.19363755,-0.011499405,-0.087869525,0.35080218,0.084460974,-0.01907742,0.02175355,-0.019745111,-0.046898603,-0.08788359,0.048308015,-0.14233375,-0.055547,-0.04769346,-0.102229,0.102716714,-0.108621955,0.020133149,0.04174131,0.060303688,0.12243092,0.06744838,-0.07085347,0.006848544,0.024340153,0.043270707,0.13977017,-0.032234102,0.09432721,0.028241754
-0.15681934,0.34338474,-0.14651984,-0.26525998,0.22617888,0.034843206,0.014065266,-0.12058544,0.07193017,-0.016655564,-0.02312982,0.013572365,-0.00037765503,-0.06282014,-0.031076908,-0.039117366,-0.039797068,-0.10331693,0.01128386,-0.08276186,-0.06649524,0.009051323,-0.07345903,-0.059980392,0.004119396,0.052527487,0.03236425,0.04014802,-0.05846992,-0.014846057,-0.032729745,-0.03724608
