business_id,latitude,longitude,review_count
3StNEgKAwpCFR1q0urmJrw,32.23645324,-110.92839378,37
q9HeBXQBnXgThOa9DPIhAw,32.21220040,-110.96909030,36
IKMAgK2m6WRIViVFB2vAFQ,32.23540861,-110.94362727,36
tszRCO-RchPXPZlsTCYgbA,32.23056730,-110.84043720,36
Nggy_QUDxaLlrcQAQf7GnQ,32.25057100,-110.98254300,35
LRr-aw58xVMkUu0OSL_BpQ,32.22412540,-110.97182820,35
rwZ_nSNpRtkgzuc2ah27wA,32.22119700,-110.87471174,34
RHdEScVIAQ7xzFFMiQEnAQ,32.25131820,-110.87501250,34
cXAKeC-EgVChIxhS7fscmw,32.27357610,-110.94443485,34
x_OCBGTbSzwslCV8XyvkyA,32.33824406,-111.04949917,34
U3aNQ5DsABPYyJQolsCbJg,32.22107750,-110.96725540,34
8QJTzIaR5FceGds8HBSIig,32.21441200,-110.95951180,33
rtykgAe3cXao_PuzgT8mPA,32.22585430,-110.96544020,33
eUoV6GeeP3GPm9Q3LK3apg,32.25003760,-110.93354930,33
EIKbEHnsVg6dcsWopW4lkg,32.22807300,-110.96540600,33
Eqfks4GEn5dsI4ZGiPrCVQ,32.32406300,-110.92731500,33
gQ5_wcFqhplc9xrnSCt6-Q,32.29580300,-110.97160700,33
EmBa8UWYRwM_3hagkqwtIg,32.17771000,-110.73860000,32
CJoO4HYD0tZRXlZqA04wmw,32.22111520,-110.89585210,32
UtVrrnZjUh29lcZZz7gFmQ,32.23203190,-110.95825440,32
LQcGL4hfJAeK6bk2ZdhmXw,32.28682634,-110.99507350,32
wIXYreqGaO5AEVjNQulbKQ,32.25015570,-110.84299840,32
Z4lwt5fK5-gINuWfI1aiRg,32.11866300,-110.79763400,32
pUeuBWxgll2in2KqKeAR_A,32.32530791,-110.92846920,32
aAyCUTc7y9ZIN1OZ7tGe6Q,32.25675634,-110.94420749,32
BTblqXsOHMXjcgcYkdzuqg,32.22261020,-110.97012460,32
HUhlFVMjZOgj1-N0JmCo-g,32.24399300,-110.97220900,31
OuaqRGlscxMIqUoN4Vw41A,32.18579290,-110.96521660,31
h2-mPUMYJ5pF_gVurDL3lw,32.22227530,-110.90989240,31
WbA5ud4InNWkizW7HE5kRQ,32.22097000,-110.97015700,31
eE5w-7yMOwgL2OPsG85Z2w,32.25255100,-110.94355900,31
w2XdjBApTWZowED4vwilpA,32.21970080,-110.84397630,30
yR_EfNX8NF_JQTo2LURR4g,32.35767152,-111.04437988,30
8wkPLsDbGU3GcW8CoD-4aA,32.22223100,-110.96727400,30
KbSpEQ_54ovgNxOoxKP79g,32.23140890,-110.96430850,29
Zg83olSjsdXAhE5EEy5IcQ,32.32315730,-110.97365200,29
eN-Zrz1orLoqIb7D6mUMbg,32.22859780,-110.96526320,29
HpmsY3JJ4gIuS8EiVHwMJw,32.21999270,-110.98559910,29
5p4p5DknrjuxIUDokYZE9w,32.28776070,-110.97278430,29
zgb1ylb-Ic1sneuOrdEYSQ,32.25213950,-110.84158470,28
tB971SQcyzBs-nqZl1_PjQ,32.35236110,-110.97641680,28
wexGsdw5Wz85-hOBx9r2Tg,32.32461960,-111.01094400,28
H5nMeiXJmLpBALeV8A-FeQ,32.28850010,-110.97413480,28
AnFDd2B4rt3J5fiTg3g3wg,32.28808250,-110.94539700,27
JHxfEDW05_KSTfk-SLqXGw,32.26481590,-110.89308790,27
Tj-sKlbJR5M7Rpe9Cykk9w,32.23638050,-110.93147803,27
Ei5HBqe012ImhqEr2ZH2gg,32.30665250,-110.89197040,27
G98s4QCjcSRLsr9FSJ7qWQ,32.22256696,-110.82680918,26
4Lh3RmIM3scml_9DOxY2Sw,32.22223050,-110.89380310,26
ZIwn-7d3JOBEmUb7ELMr7A,32.21984440,-110.86551770,26
vPSRs9RRGbv4Y4nNWyw5Vw,32.25219540,-110.94360830,26
_9Z3cuZQBOGv_XzSG4ewHA,32.30535881,-110.84392806,26
9tWLiz52KN-S7CFZvBhslA,32.23524830,-110.85867100,26
l_NqE_IHW79Ka-yd6FkQaQ,32.31404440,-110.97688250,25
tkyHFPJ3dBsjE2hA_tk_sQ,32.23593788,-110.90466955,25
67gnSHwFRKgtXlzHzuyGMQ,32.23643111,-110.91336334,25
wYYsmF6begc6ZcnPGwF9NQ,32.25108570,-110.92783376,25
dtWFuvupLrMmPb09uy6wVw,32.22206210,-110.96691250,25
vJdsF2pRH6pZZ16snLHSaw,32.26080764,-110.89217300,25
v3OZ36tMFyAuQiqaY9tsgA,32.24569700,-110.85251700,25
LFUndZacUo5keXKHNPk-vQ,32.26421070,-110.94579970,25
5YFqjdNj7HCkDwYjvwG50g,32.25027210,-110.91808932,24
NLV0ppsHTiJk6JVdFSxVAQ,32.26091240,-110.99595730,24
WAInJdS3M-4JgUyzf_LoQg,32.25434305,-110.96103313,24
ZYxGiEyHD17kd80zUzaOQA,32.26413650,-110.94493550,24
OLv_9dEcUGLq6AasZuloQw,32.25377890,-110.94363160,24
6OwxdpajDSJi3DkMqkr2sw,32.23486997,-110.98997570,24
NQ6v9hMwtfS5mn2a0vQr1Q,32.25154773,-111.01510954,24
eTCDxZd5QUj2kBrBMbnbTQ,32.22035310,-110.84313810,24
nEaTbGFlU7d9eLU2kl6KBw,32.26404629,-110.94440029,24
DK98TgLNmIguxMMPGlyb5w,32.22097380,-110.95751330,24
iBnj2wBO5-3moZ7corhp-w,32.22233700,-110.96682330,24
f82dhKNiUXsDVPMLqKYiIQ,32.25095989,-110.95915832,24
KmZuIc9o_PL2BW8j_7gy7w,32.28557470,-110.94252634,24
Reuk1p7ZUrLikUjzv70jYA,32.23106300,-110.98934000,24
LF8AY2hrISeZ-YWxgu1fAg,32.33962514,-110.97653780,23
0Xm1wedwnMJ1iKXz8vUDSw,32.25018315,-110.84328532,23
dMGWB4TEfEhgInQefGimAw,32.32439798,-110.97585618,23
FWaU544E0DNj3mkjlKif_Q,32.23584860,-110.89737548,23
tBWjMqUc0yP5lRElCfDaKg,32.23570400,-110.94657100,23
JFShrvfR86GnWUaITaGRkA,32.23591092,-110.88796092,23
E3QSrua1cXWaurPitBhKGQ,32.20660400,-110.87272980,23
CepvOEU3FxgYWMkpzS12mA,32.22088950,-110.87797010,23
dhj16roKb6Z-TyJ0w6iqjQ,32.31686000,-110.97666400,23
D44IBRDtEScaWELey5IfCA,32.23638420,-110.92863630,23
cuYMRqzehT24XJk-YSrExw,32.22117438,-110.89589793,23
E2uAzmg3tDenxiZa15E5IQ,32.22461300,-111.02536200,23
U_NCpKQDf3z7qSBjvv4U0Q,32.21221180,-110.96905870,23
MK0OMY_u9unl8xSqjPLtMw,32.21976200,-110.98549300,23
h8TJV8clolcjqp9aFV4OjQ,32.16191940,-110.94374800,22
5XJsZt4HFjSbAdc4dkWVKQ,32.35655500,-111.09518900,22
A5lh_QGlxWAuYWSTZKH08g,32.19782760,-110.87461730,22
V83KkmOgTx_h1LDA_A1kow,32.22057380,-110.92970740,22
XlIuTI1NRLzLlp11x-PTHA,32.23148467,-110.95829677,22
008FLyatMEsZzmmKALIgDg,32.28867500,-110.94605800,22
wa_bwyY57etHjtJ2Fw0E3g,32.22089870,-110.87890150,22
JVdRFZ0fZmd36f-s3FtS5A,32.23645200,-110.93033610,22
L-wv-QK9VoUZX6zUcJwSSw,32.29775000,-110.97968530,22
w9qspQrfRx2Y_m53dIpK7g,32.10237495,-110.80061307,22
5YRHE2foNVmv1n8VIJcb-A,32.29815100,-110.97738000,22
RhuYqAT45uIR2NNdDsolXQ,32.22998950,-110.98757110,22
7_1GqlDlbkShY0az7J0XNg,32.22419700,-110.97406500,22
pBl1CSeYKbWMSrqgglIMDw,32.33567210,-110.97836388,22
otQS34_MymijPTdNBoBdCw,32.25583360,-110.96055960,22
7SsVhkUIiDxZSsXR8XiIEQ,32.24760848,-110.85313575,22
wJmyu7W1K9A_gE8Ed4Bc9w,32.23633400,-110.94173800,21
Qh-vuXF2kEVvj1ReRP_ztA,32.21935300,-110.85841270,21
gJctImPPLma_aRICoi8ZKQ,32.23632700,-111.00417700,21
rLMRRaLhgxH2cU2XuJf_BQ,32.30807100,-110.84379000,21
vI-2mPYOgfix5LcaqDOy_g,32.22200880,-110.87011570,21
BmwHAMrY-Tdrz6PApscqEg,32.34249800,-111.01374300,21
tZ7aeO0IuF_rAALD-kMEFQ,32.20648190,-110.86821480,21
mKqlE-HZViEz6v5OWBMBEA,32.32824420,-110.85073664,21
_rVxte8rB9RcUT1uORHlhg,32.22205270,-110.97010067,21
5U6M5mdJ4CMUefBpsIrcSw,32.24941800,-110.89118400,21
yVB7Usr55NnaUKs7K6xDTQ,32.25977247,-110.96077130,20
ocjotK9u5F3E4CVXD_iNPw,32.22346280,-110.82341740,20
-y5vYOsyL4bSFxeOtQtYbg,32.32442484,-110.93161406,20
0VLvj_tqDWATqb9ThA-XiA,32.22172030,-110.84884100,20
ZCF-HvfbITnNcaomqT5XRw,32.22664900,-110.96871200,20
HoKH4Rk7wHfVT-60aYIYwA,32.08087919,-110.76898813,20
fgtnOag-DaTsZTHPsgnWSQ,32.20754010,-110.79115940,20
yvBDnfgVQy_hCDGj3Hy00w,32.20463850,-110.84156290,20
nmkch1Q89DdFRXF1a-OgIg,32.21672470,-110.96989690,20
RFIHFxmNH9dM0ouz2N8ZjQ,32.24905860,-110.97854570,20
dEMsUFNB4ckBFdB90jKLEA,32.23165620,-110.95746980,20
V9XlikTxq0My4gE8LULsjw,32.22188000,-110.91307000,20
MfkMUNwur9huBERrx0k5lg,32.22180500,-110.93116700,20
dK10D96iGeHuTQzR8aG90Q,32.22437400,-110.96542590,20
hPxeshyaUwDYOz-V7tWDQA,32.24361490,-110.91040470,20
gciMEyy9sIcwSMREEvNiXA,32.21423870,-110.94882410,20
kKfwRhExL-lwLFWF3aw3nQ,32.35819690,-111.02335600,20
dh1C733vVNx7BaIBmwMwNQ,32.22363000,-110.97540100,20
QO4E57PptMqNMrSS9sefUw,32.34992398,-111.09938480,20
jpLJ79SPYXMpbvZ0py3uiw,32.32319320,-110.97304010,19
_5aMfyqG0ei_dLkUqfSWBQ,32.25988095,-110.79963271,19
rViAhfKLKmwbhTKROM9m0w,32.13112784,-111.08661945,19
sr5A1frZiTRediG8FLEkdw,32.20783980,-110.82411760,19
dHpHptXgn1gpuxr_4DrMYQ,32.23108865,-110.97150360,19
vRle3eQO4T767azL09rFnA,32.22604065,-110.90895925,19
SbdL-8NSmTWgSwdGZBa7WQ,32.23646240,-110.92768260,19
jh8j-DWqgWkbRe_a2XtKFQ,32.22088480,-110.92794310,19
mwUCZ-4ClEqKOZ5Cx8dc8Q,32.28681760,-110.97529910,19
XyGRDrgCK0z4CiA6nhwEaw,32.37501630,-111.04632010,19
y29Da2WKi8V4xk4tOacEjQ,32.28700880,-110.93841580,19
XR6zkgsFiwnaH2FVkoUVAQ,32.20390790,-110.96513760,19
FMLrzIBYlEB70KjwTMQMEw,32.24980006,-110.99402113,19
a8q8Kd7KubA-qHpPAAH81g,32.22204120,-110.87964650,19
3TNaIkVUKrHzeeWMo9DMkg,32.22212690,-110.96890190,19
QMo3URjgmyY_jU9GtYfxtA,32.20651440,-110.87990270,19
ltmenUcFgNv7fPOU2BiwKw,32.21658090,-110.97465400,19
B10mqANgHvL8gBteo1UhAA,32.22733670,-110.96533310,19
ADalAxPlNmVEsvvoYmuESA,32.33713980,-110.97733770,19
f15Fz0br0RJO6k-BLlqlww,32.33898860,-110.97657970,18
xNZMbdl8ga_wjBPFMZOsyQ,32.33999670,-110.97650990,18
tKQcHvqsntB4tobfh96avQ,32.22030930,-110.98794880,18
V861Xz1rQIPpaiPxr7lzAA,32.20744820,-110.79089170,18
1W657uKWvcMKIHaOmEOc-g,32.22197700,-110.97187900,18
Xv5QKR3DMOhIS4V187yj2Q,32.26503551,-110.96116304,18
A-5IN85MwL9F8wJRsDna6g,32.18308150,-110.97723170,18
QpAVPiH1Yujksd_ReL-x-g,32.30740710,-110.84588190,18
IIC_gGdLTSCbRMtKzg1-ZQ,32.22069850,-110.96919840,18
fKXU_HMU09PJfTHjtInN0Q,32.28441700,-110.97764000,18
PgD2tnZT9pd-SE9fC8ThBg,32.22371701,-110.96542017,18
SVJJIoAiW3vHwoSpVnUcLQ,32.26192000,-110.94447400,18
YQT53_5tc_sp3_Xp4c5Ehw,32.23587870,-110.87405840,18
q0L1bP7f5Nd6m1Eq8pD0GA,32.08937930,-110.77357404,18
0f7mlSVIAk25QuEKGmVbPA,32.30921510,-110.89028960,18
JFteGsQlrJeJjur6cA1RhA,32.16826000,-110.97720000,17
3cyjdxvskRcADylzLI32cQ,32.22097800,-110.87860000,17
9fOkyQs0TcVqqe_5c51b_w,32.22747660,-110.94344530,17
8NBb4aIeQvDh3OWRiIXYIA,32.26032036,-110.89227128,17
36rz3AMPh8ETMJq7cTG2Rw,32.26086840,-110.94334180,17
gfLsBY-xsNE9-ktiTvTvGA,32.30785272,-110.84494600,17
TqCKiDAs6r4GSo41QHlCHw,32.22942460,-110.96575124,17
GlYN-RJyL_YwxIqsSDo1ag,32.25104480,-110.97289550,17
tQtasVokB4tqidnL2LPv7A,32.22303156,-110.90865847,17
kSHgckYR4YMaWiMNT8arZA,32.33716090,-111.05357360,17
uRYoY6ycuZUAO88dM6sauw,32.22709150,-110.96539710,17
42BmFLsm1YAommyVHYxV5Q,32.31679100,-110.97478350,17
LgWlFdHfW2ZD8M-2vaMULg,32.23188000,-110.95834700,17
DNMdZVVfhus2H-dH0mI3HA,32.22094570,-110.96655220,17
_iHV--nOdqTMbINQtMehzQ,32.22913670,-110.88484830,17
oibnXxBAR9HdvEOH-QK9aA,32.32223800,-110.93056500,17
1ipr4W2ApXdAyOmRE4AIkQ,32.30636420,-111.00924710,17
lC0_e8F1zAstzhj-O3eQZg,32.22882660,-110.96576820,17
7hxKhNTk2mTF6bNMTwx6pQ,32.33813600,-111.05663300,17
VSjoo6kJ9MU4G0cfO_-CRA,32.26459920,-110.92509710,17
KuVtxfIJu4qRscngMsVcxg,32.31021120,-110.89317440,17
1dLWCD6CjSHD7PTfi5ZVNQ,32.22696940,-110.85727100,17
i6I9-e_2VNc8MX8noUKHdw,32.33562360,-110.97562510,16
vr1I1RkSL-m6c-LCAd3O7A,32.33019550,-110.97595110,16
AUBQPQ8wftMBbP2Q3Lbn0w,32.24547000,-110.85336900,16
9PXJkRLVWd6IMPfBzdJp2Q,32.38611800,-110.95666091,16
4kTeF5mHEkXzO-q1sxHZ2A,32.23199180,-110.95849240,16
aYHjJJ64whQsxZjx5rUe_w,32.32549462,-110.92887790,16
2njTjQ35skXN171KoobeGg,32.25137290,-110.94346860,16
gIIZQRP878_yceemj2bK_A,32.22191430,-110.96534460,16
3Zj9V-Tdg461Qfl2ZPa4Dg,32.33871700,-111.03176640,16
8da9PKeUV44KoUUlYNTVOA,32.27156650,-110.98908390,16
h_d4fcmFsRFQYmvYaS2bzw,32.30541517,-110.84437477,16
nyQbp8DPZjIKOwV12s2G1g,32.30798700,-110.84390400,16
K1r1fGmCbrmC_V6Aj22Zew,32.34951366,-110.97351899,16
q74ZX3o477i3jspGBc3Hvw,32.33857400,-111.01327700,16
jEAqMCGw3ocephZJFsl-qw,32.23479100,-110.85833450,16
plYw0lBpAIBdwqH8FY1H_A,32.23651400,-110.85952950,16
P35nwRGaG1FMn-l8xPEY2Q,32.25517700,-110.94433700,16
qmiz3iYOn4pZylOe27OTUQ,32.32424032,-111.01009072,16
TAUGnIQDR9-m23DWLZ0dow,32.34011590,-111.01548310,16
Y3ZCO17N1_T_Ms1JmswwzA,32.19201748,-110.96854005,16
YK9kcUVwuI9j00g6o1k7mg,32.25056240,-110.84654990,15
wm23rnUccF_3en3NSN7afw,32.22686700,-110.96584000,15
xwKYBPO0ByGlkvNcr8FdqQ,32.26492980,-110.91054440,15
wbDjLbShJ-ZJfm6jJZp-Aw,32.25916690,-110.79752710,15
COZbEsySsjS1d3mJ6cXeTA,32.23203660,-110.95722990,15
5PLTCfyndcWM44-yQH-YRg,32.23181735,-110.95691610,15
Hi4AgS-uR-lEOF4oZl546g,32.22735900,-110.95607730,15
wVLJwTaeTlTFr4il0pVJ5g,32.22202642,-110.83925150,15
JykoUULAfF60rAp3gjlvVw,32.23485770,-110.99050430,15
96myvjjiQW8ZFp4LrE1gXQ,32.34247900,-110.96521800,15
wOV877D53aONy3dgja-PJQ,32.32450600,-111.01139800,15
Tx9kwNLX2lYNqr2weKWEqg,32.25695200,-110.94429900,15
9u4_k8-XC4RFETCeiQdO8w,32.22132341,-110.92755251,15
OMnPtRGmbY8qH_wIILfYKA,32.24990000,-110.93506400,15
MM2k7pm2noLwKFflOhO46Q,32.22193870,-110.86250980,15
Klpb4jqrgCBX9_BnBmkz8g,32.15902830,-110.97781390,15
va0yjjOMfnX_L1P0mWZg8A,32.25655100,-110.94414500,15
z67ktHxCJ3-Ebs3zooegSg,32.22819360,-110.93487660,15
N4ZwhNGUFB8fSmbHnQ6nEw,32.23119900,-110.84046500,15
ta8tixXzHXFogPiYlB2a5A,32.25107740,-110.92237280,15
eIk4_wRFDQGH7UOYF6maJA,32.32501500,-110.92889000,15
l8yqThofpWGUs6lxOeIdOA,32.22210200,-110.86698020,15
fgTOJRkc703E4XRdcr5zRA,32.26413650,-110.94493550,15
ETF5uO4HLy0BMUUoI0qeuQ,32.27148555,-110.98726400,15
whh_h_yJaF2kz-ieB7Dcig,32.25100000,-110.89084000,15
l6ilG-3jakpirpfCS_LciQ,32.22200636,-110.96690034,15
7wV_V6snbNZPRyQz5FADfg,32.23651700,-110.93427600,15
DU2KrvS9kBBV-HwzE2fQrA,32.28604000,-110.97500700,15
t-abv5g6bjbYwLerN_4VKw,32.27826160,-110.97725500,15
b05wsdAVzpZlf7Tg_Ewpww,32.28839335,-110.94566792,15
kbjbMffGvyjIdJivotkIiw,32.35131158,-110.97728838,15
37HBpNmT60ZTdnNeweWdzg,32.20890800,-111.04308500,14
lMmlIy_J5o-D9l6XNR7Erw,32.11421200,-110.77180200,14
Q22UzlwqkRkISP7LG4WXzA,32.25128930,-110.83615670,14
nfKBOWF9qE6eb3zmgJeCSA,32.32419800,-111.00980800,14
YAcsbjkjJg-eEhUmDhW2EQ,32.20662450,-110.90790530,14
_uDhUdcNBtgiOXPGPWunoQ,32.16413270,-110.97704550,14
fUlCcUBeYRC80S8iWgccAw,32.29774420,-110.82460480,14
bXjnfT69E8DJinX-ifOofA,32.22128400,-110.88571300,14
5Ce3lZksYVkCbrihqylVHQ,32.22255200,-110.78813200,14
3XRHR2IZ7yd3FDAogps20A,32.23182427,-110.95852069,14
aDL_KdxbDRT5s51Jtn9V5g,32.22106400,-110.96748900,14
RHj1RITdSwuXTc-lfJPO-w,32.12738700,-110.87607500,14
vZlPeIEzNK2YkZhGcLxHOw,32.20613699,-110.85394310,14
g5J3EkiaC1AggoxVeXC6xA,32.23140229,-110.95813330,14
VeodynTzM0rC2OhkEDoQdg,32.21871650,-110.87582800,14
DrA9rCWBzm4CSZFZCzDhHg,32.23588880,-110.92384820,14
YdZS3QkpjgHU2zIJ_bqy_A,32.25144639,-110.88871272,14
mLjIVDt9o2Zaohx0VYVfPA,32.22251400,-110.78860900,14
T4E23iml3us2oH_OVGBr4Q,32.26544050,-110.97362250,14
J-iale4ilYuAXjnfLyYl1Q,32.33656200,-110.97609900,14
yT3Qs8rz82wqhKFlfWr1Lg,32.16472017,-110.98966473,14
L1TzHZ8OXfVXTfyzidstzg,32.25033670,-110.93541400,14
LIcsCCOYqBO9k2tiO4Mrow,32.23897098,-111.00524919,14
pnZQOGEV-Ru6vHIYaUuQBw,32.21877039,-110.87579437,14
lS1dmSXpAtQqT04eRm9kiA,32.23141070,-110.95844070,14
ZHcfV3d7ZW8bmwgKCsz-RA,32.23716870,-110.85892410,14
njNxIjW06NxED_1DWrJwKQ,32.24260120,-110.85664240,14
MXNEFOi2wO8Zk6s5-5yaEw,32.33591730,-110.97818380,14
ZWTaHa3PUhllOcvlCEgybA,32.23604600,-110.89662000,14
ngIBJmt4ebOcklne2kkfzg,32.33621270,-110.97807950,14
lhsQkb5nhf-Kd5OvgB9MNg,32.13367860,-110.92344270,14
hzXAxu35F32Ob9uVCh-dIQ,32.22057990,-110.82271340,14
X4kLBCoQeS-x6zVH7fnOvw,32.33783080,-111.03239510,14
SCPXVj5VXRvXWU6r8tDLRg,32.32864200,-111.05335250,14
isrmmF6K_OZC2maNStwYNQ,32.32123020,-111.04515580,14
asuAMmOFQb8KeKEU7bO0Rg,32.25100010,-110.87342980,14
Iqr0Ysy5cS4j_a3cq_YWXw,32.22209780,-110.96633940,13
tP8wd-9CrI_RkHK424oifQ,32.28606889,-110.97758957,13
3pamD1Qj7MXrF6dglK_guQ,32.22233700,-110.96682330,13
o3woQWQ-0HxFftItIEeNdw,32.24903550,-110.97853570,13
OMkT9ZQuYO3cNmwo86YhUw,32.13128870,-111.08683830,13
4-PWLvDweauT1927XUOW5Q,32.22807860,-110.96545620,13
QdPiEDjZ2N2mOXSCrWHAbw,32.29578800,-110.97322600,13
w7dxtJm-Edn_p6ASg5HGyA,32.28531870,-110.94335220,13
xuYPogbBSHAtOebONVhprA,32.36171716,-111.11697314,13
C-9LDLDx0n2_3VPddBsGwA,32.25233124,-110.83938619,13
d-e9OJzjy-_bWs3r6fKIbQ,32.23599200,-110.83867000,13
zsQ1_PNV3KN0EWhAE-WV9g,32.33983320,-110.98081980,13
vRtw_YYSwxszxonseZhWCQ,32.23148460,-110.95860370,13
Wq_MeFAx6VajWrUogYSjQQ,32.24997710,-110.96624120,13
3JxuVEVcBk91q4N7YEhKag,32.22717880,-110.94318620,13
I42Ebt8haptL_Wew3r9wLA,32.23581560,-110.94643480,13
eb4QwETR0zK4De-ar8XO6Q,32.35660700,-111.09518300,13
8YM2oTP6LZYQlwB6Hk9lLA,32.28623470,-110.94249760,13
Wd9JBLjCCh5yTF0vPAxCAA,32.15266710,-110.97723170,13
5CX7rtnwYnmqFCihOyWivg,32.22117140,-110.89479050,13
Gekeq1c-fuezmx0PSGQvzw,32.22354800,-110.95650810,13
ajgvBDXmFllajSfKDIHTGw,32.23191800,-110.96537480,13
tpvHimO4BBn1QMPQL02B7A,32.27382100,-110.94443360,13
29Ok6gZ4JWBKshs0R0M-ZQ,32.30977700,-110.89166100,13
nqtN0rfuL6rbi019H0sZCg,32.32460580,-110.93026620,13
-OX0MJDPRHV0RCRvwYnvBQ,32.22089180,-110.89047680,13
elP0Xn9HyP6cRBuzbJdTpw,32.22308000,-110.97017040,13
ab8i075-Tjju3WvcsXTp0g,32.13367080,-110.93229022,13
450EVr3DA9qYzx0B_HzPMA,32.13462900,-111.17342800,13
KGjFXa4aSe6gvH1SLzfryw,32.34156500,-111.01460100,13
a0_wSrpAqg_eHnNej273Sw,32.25234400,-110.83989700,13
isWVCH1tog0Zq9CrPTgwmA,32.27382900,-110.94443500,13
CFc1e_pMN7nxfvfw00kE2g,32.31400560,-110.91721181,13
GC75ZzoLxsfeKyk7vA3pXA,32.17827500,-110.94289000,12
d_4xDlOYQJYqV2V-2iyGOA,32.40620572,-110.94855699,12
eGi7CE2YaN6YMiGyXNi8XQ,32.35320750,-111.08917950,12
WQ0Hn0QaJZpygRyr3ALWSg,32.30808026,-110.91447875,12
d26VEnmSq_r2wJ35L9RYUw,32.13330810,-111.02755170,12
gWiUCJEcv1lnZtMT_d2p5A,32.25027630,-110.89312790,12
yJZbNhVoTdhcI9dYVzLJuQ,32.22192300,-110.96728100,12
ZNOc9LErlBDtJF3Y7LQtwA,32.28327587,-110.97669672,12
kEVptUKa_OUPn_50sTmoTQ,32.23642100,-110.92016600,12
-0G_6-KFGpCpxTUlVXCMYQ,32.22129361,-110.96569826,12
NI3or7gqS-lFOqWDARgk3g,32.22805370,-110.96557030,12
14s5gko9slJn9vkjPOiTHA,32.23647060,-110.89309370,12
L7HqDGVSyNIYtmxGD8xfiw,32.25421890,-110.96055960,12
CJe2beFHYTOG0-0-dqAIrg,32.08860950,-110.77366290,12
AbeWP7_Vxhp45I9IPZ7Otg,32.34028049,-111.01213484,12
