business_id,latitude,longitude,review_count
RPEMUwN_CDRRToQ_7hxsvA,29.94931661,-90.07642734,21
iJepNTdQh-vOBoIzmx-Kmg,29.93498800,-90.10756960,21
t1qF12NdW8KvCqxqbvy-Hg,29.96149492,-90.05869768,21
NHdE_ObFj7OjQBB3jjqBNQ,29.93824260,-90.07557300,21
M2h3vq8WeSiQAmyJtrPvbQ,29.94025200,-90.07421600,21
q6hWVlVeiCgMgM22wt1wfw,29.93472400,-90.10574400,21
5Jta7dTc7lteIyeMfLUJWQ,29.95675280,-90.06306020,20
ompDR5sUDpoI6gnTldmneQ,29.96340350,-90.05790920,20
lSwPJt2ZPX03tEpfXE1BFw,29.96375197,-90.05296378,20
hRskO0RDRW3Cq3k7_Kggcg,29.95052354,-90.07279808,20
UbFkHiEt9S-0mUL3RQ5Ghg,29.92720910,-90.07429350,20
iYUwyARgC_RNPA1rTlL3-Q,29.96470200,-90.13551040,20
psG_tTwM0Wcddk9cW7yw_Q,29.95273754,-90.06644859,19
zSqTndm5Alq9dW1PyzbdTA,29.94756710,-90.06511520,19
slzazSp3F_HhT-bTpw970g,29.96683810,-90.05411510,19
F9OFNrITmQ1a9glscJ20ag,29.95233000,-90.13561320,19
nePr9450kf-eEGYD-Qn21w,29.92583710,-90.08257400,19
Sad6etx6kKYxrpvWcd11MA,29.95593470,-90.06368240,19
x3JvbhU7wIYcpMVCdMMTqw,29.91701010,-90.11892040,19
i6YvzoCYT6vCxBxqD7nR-g,29.95405731,-90.07156943,19
zljfjg_zTL3ceGi_Vr4OFw,29.95214581,-90.06810665,19
j4kYliTkKf7k-oDqVgyXYA,29.94734090,-90.06558960,19
hkh5iyDeGLNhu-JUQFRE1Q,29.95576090,-90.06788720,19
BuQGsltd3B4L_HRCP2jpTQ,29.92502803,-90.08479222,18
Ra9zH1CBYtAC6vMfKYsHew,30.00483380,-90.11230710,18
Udkoo_WdRpHtVAWbALCvjw,29.92354160,-90.08688750,18
OINbC0rpDVJ5bfxt3LO9fw,29.96864220,-90.06794330,18
pUlpCJBYR7chLMMUKA5Ydg,29.96279370,-90.05800040,18
XkQadWW9bUR855KvPZBNUw,29.94803900,-90.06497500,18
9kv9JpLhzkN3UeWZDrsmEA,29.96296270,-90.04404400,18
pz9NQ_ItX1Vsy-vbSJuf_w,29.94124904,-90.07036513,18
M0YuK7sLLSA3TfBC4UkUzg,29.96100738,-90.06128718,18
snguCYg0ierKRuUTxCDH7w,29.95933480,-90.06520640,18
gLaxSkjWzt25hybkaKwQcA,29.92304370,-90.08820190,18
iQp3QlP4iynGTXgFqpZ7Gg,30.00487950,-90.10298730,18
-s6EMVPCBrsocFDuiMMqxQ,29.95860627,-90.06576823,18
MG_wIwRBwyNnCAEMXe9Jqw,29.95989100,-90.06025300,18
h8h1QvEQruTkBI50NlWsyA,29.94185580,-90.13230620,18
_iDDqhphfpvrDxKjFa9Ofw,29.92052490,-90.10396580,18
c3gwn7_ukRwGGIghHLi-UA,29.98640287,-90.07637046,18
TMBbCDQG6bENJoQSST0XiA,29.94560590,-90.13464520,18
SbuLL-8eSaUs-huaYR5_IQ,29.92760000,-90.09256100,17
htDRn1cXDyimxz6BJWB3LQ,29.94833150,-90.07186640,17
AZ42H2kk4JUiskC9NPoUjw,29.95297400,-90.07080160,17
Ssur8TPCIZWnZeCDQ9avQQ,30.02658214,-90.11346847,17
7ybQY-BKNvlzEEjIQOkA4g,29.94785710,-90.07214010,17
Xh08NmHdB86LexgXrIxr2Q,29.95983060,-90.06732290,17
dGeXdSMah56gEHwZNaRQKA,29.97381610,-90.10087740,17
LkCFcD-5QyNIUnEfO78npw,29.95673200,-90.06458800,17
8BhNur6_XKLjCDvbhX2CNg,29.95815810,-90.06516050,17
6RDGvdukSq3YHPYvG8sIEQ,29.97632200,-90.09963900,17
iC9Gis3-VspIr8Ox3e2beA,29.94989280,-90.06768100,17
WOdqMURCc0CHXUllPZwpqQ,29.96028780,-90.05964140,17
joxy9N8aJv3_6h0aaYuTzA,29.95278450,-90.06549900,17
yMlpyzvx5o3tTFI_1esgGQ,29.93891380,-90.06867310,17
SjiRaZoWaDpkCCpq5SsrMw,29.95667863,-90.06661845,17
5xRmemqmR89BpGoOA25hqA,29.96103300,-90.05888100,17
sCNdu_Anatq1BKuXD86A8A,29.94949542,-90.06278518,17
3fVYGQr_ldW2_1QlXJjpaQ,29.95668838,-90.06846249,16
7CRox7xpb3vNCEe7FZ6zgA,29.93509365,-90.10434172,16
P9xNwbMStRsHsVc6K5PDpg,29.91850160,-90.11648930,16
kBgiy6ulQRiATWFPZjTPKA,29.95590081,-90.06332796,16
aeIWVa6G54UUo6yloJkyJg,29.94972900,-90.12764100,16
u537LRjJmHI4eqMARsP9ng,29.95254400,-90.06888800,16
xoG-zabIUFngEhic1PEajA,29.92485387,-90.10755443,16
JhpRI9m71ybWHkAqRdL0Tg,29.93694334,-90.07685557,16
hS6KNGCQVTYUdLb2edt58g,29.95522271,-90.06271005,16
A0DYN5wxygYnX_sL3HygvA,29.93177290,-90.07338100,16
mBXxL7776PIpye9GRDLu6Q,29.92068400,-90.10584100,16
al3Ri6TEqa2rBzjHsn0T_g,29.95273900,-90.07117280,16
RQpOPNHJReRnrsCD-2qEoA,29.97423700,-90.10671600,16
z0MXYel0okwMqLjgMkKD2A,29.96939090,-90.05216360,16
0wZJkj-OnZ7Pmublspl7tA,29.95695750,-90.06667640,16
kb1Tf4xwb7CQW5OXf9zwqw,29.98045900,-90.09444800,16
lWPQeVAZInbNntRu6eFkbg,29.96111100,-90.05828310,16
7ZcA6w0UCRmeEjN2nyeYuA,29.94440020,-90.06537150,16
0g9XB5iLNje1B4UNbzqCPA,30.02584500,-90.11337400,16
g5ogvPhw3PSobtaZFkdEXg,29.94630330,-90.06906008,16
2QGyW4T6E_4iSltdx9i2RQ,29.92928964,-90.10276994,16
NYiL2534CAAbr-ynGVbhaQ,29.95947320,-90.06065400,16
gjbmwlYUImb2lQBp5LV3KA,29.94896075,-90.07487420,15
FSvFk1lWR0YBYP_-L_iLTQ,29.94734190,-90.12998490,15
-1XSzguS6XLN-V6MVZMg2A,29.94353710,-90.06537210,15
YNjyv0gfOr2g8lbmUpTnKg,29.95064672,-90.07442743,15
MIKYzWkBnbo3YUhqZUWlEw,29.95652700,-90.06775900,15
MyFC2F-5SXwXTLR99UWiqA,29.92435540,-90.08604770,15
D73evJ9PZKxO3E5TaThe3w,29.92690270,-90.09428150,15
eLjXnfYwkr8zz0VhwMhOGw,29.92045080,-90.10886726,15
UR9dzGGVfcJhHt_mG3bTRA,29.94707100,-90.07153300,15
guwb1zuNEMtJVproo0ntFw,29.94345490,-90.06734110,15
Et2yOijYQbWyR-mE0-z40w,29.94996600,-90.06967700,15
wtwDcp79klLOLaIjCFHQCA,29.92082220,-90.09879170,15
C6YaSrMAzy3jJqinlFVudw,29.95014020,-90.06880080,14
aIVk0IEUj7rPaAMeAmBSGg,29.97753860,-90.10001520,14
Wc-c_hQK4vFCl9keeVTUZw,30.02379200,-90.11362230,14
2HMf3ewAeMaeDsadJuL8DQ,29.95531280,-90.06845420,14
_393npnr0Dw1aGKy83x_0A,29.96303450,-90.05480610,14
f4vbnGoGo3eWorVekctVGQ,29.94419470,-90.13416090,14
CVmzqrekI1iYHio8pTyTpA,29.92070300,-90.10639900,14
qjP2XXjtLdlZ20SISqtAAA,29.94959950,-90.06814400,14
Trbe4JX-oLHrrVVPcv0wog,29.95663300,-90.06807400,14
0vi741BLMGl2QPeTXWeG2w,29.93574570,-90.07881950,14
ZgmEBmGQbSHj8YZgN2pPLQ,29.96381100,-90.04297100,14
Qo14LZITJ4fIhSdqOVsm6w,29.95818810,-90.06585390,14
xZileQFJ7h-0QKjtGc9xgg,29.95583220,-90.06865490,14
OoM2j5LPJC4Mofl2XQjBvQ,29.94629082,-90.06725693,14
5rScKeYVjFk8VahsvJv9QA,29.96233463,-90.11329597,14
Tf_Oj8uWRvXmqkEmntzTdA,29.92227310,-90.09192620,14
V1n-wIrt5xtI0VIAxIP5dA,29.92296000,-90.08863040,14
BCc22qCuePzF3j2AVvrkxg,29.94762082,-90.07110213,14
URxxeb2R60AH81IcuxJAvQ,29.94443357,-90.13360055,14
kYgMSD2obyOgORgd3RSE_w,29.93492070,-90.08025640,14
now2TRoUla_5u_tmH4HGig,29.96902200,-90.10587500,14
ORVWMFwF5qTWy9Cbahf0Pg,29.94818522,-90.06620391,14
0KTwW1eC1YAjR-zDr8w4jA,29.92689880,-90.09961340,14
xv_U__GI9gmzKIHT_TANnw,29.93848030,-90.07653820,14
wzIN0IqcNOnUjwuzRoG9AA,29.97373256,-90.08075570,14
yKAOohng_AJl22LgjBPl1g,29.94761070,-90.06807100,14
dN7AMKUhwTa4Kk0bdMRPgA,29.92263510,-90.09115940,14
JO76ifyAiBiRPNx_3S0jNQ,29.93773820,-90.07611840,14
FCCnOgjjvwQJBAy3u2fcLA,29.95401468,-90.06792381,14
jziRKhtHxeJPAPWS21jRYw,29.93546286,-90.07923602,14
lNXAV6t34fqAdGa3MrDxkg,29.95339440,-90.06558960,13
EmJF-xSIOaEEOWcK8UOBqg,29.96175828,-90.08831275,13
fFqiWGifimXWprqmQFLF2A,29.94205377,-90.07052094,13
FlyfDPS41F8R9f5KHA8g2Q,29.92084140,-90.10326590,13
aROhaLh-dqtt-h6BG-gn2w,29.95212060,-90.05112400,13
EBonJ5tjkxBEUezwosVlLg,29.93423590,-90.07230430,13
4nrZ42MbdzstpNZaB_Fmew,29.96116320,-90.06755170,13
WqteSM1GLr8FXefQcIqT5w,29.96133469,-90.05861015,13
Exh1uNhTSDR1hGivZBIylA,29.95463600,-90.06684850,13
OPW8NuOC_9FVFXsaHOO5JA,30.00508600,-90.10940835,13
l5cKnwfmnaG4QRZl7ZyNuA,29.93501720,-90.10445480,13
99dN-202N0EzRqdaOA_eRQ,29.94750400,-90.06743100,13
3wogQmKw729tKKWaVbZvbg,29.96005900,-90.05922300,13
TLZ3-eDPLhUzfsWO4ad6Ug,29.95541510,-90.07006190,13
dJ1ihpr-XH-Nt-CVrnJE9A,29.95616180,-90.06663930,13
I_FKWKPVpGts4q_HzJ-0mQ,29.95504145,-90.07107854,13
y-g8sgT7WkN16BBe9Vj41g,29.94219390,-90.06613210,13
SA10MB4CEw0YikMuhOxyYw,29.96090760,-90.05850200,13
TvbJq1a1Xto5w6t4zMUYHQ,29.97417150,-90.09743290,13
HJxqXDJFJsm3YVDYms0VCQ,29.95571930,-90.06845420,13
TdyHRkxn334JxtUSdGpIiw,29.97439480,-90.10616980,13
vxLV9tci88Hsr1G01uleag,29.93894370,-90.07599980,13
qF8jkN4q4SajC4p4nKwjgQ,29.96218260,-90.06079140,13
ZLR0o9tuGaUAdrhJE2z69w,29.96427180,-90.05791430,12
DkVFvHGyNBGuPMzI9Zdt1A,29.93511090,-90.10886620,12
5fCpIolPWznGdz3D6hjrvg,29.97425700,-90.10678400,12
9ruUYAz35q6mgUpxb5zZhg,29.93951797,-90.08080292,12
bSJczuohHVko33UT82hnfA,29.94839500,-90.07528100,12
LG03thDHBO4vRcYZ7g_zmg,29.94605464,-90.06600709,12
HhD8DLES5ZeULKDXmfkOOg,29.95076940,-90.07479737,12
eFtQDmNER9pRB9YdPxMMXA,29.92506780,-90.08502390,12
wYdlP6g2y6gK_RmLrPhsGA,29.98068780,-90.08539850,12
-A2OLubXDsMRPNN7LqohPA,29.95504000,-90.07687690,12
oLc7k78_YcDMnMCdbC-h1A,29.94641390,-90.06754180,12
dbli0TD6YQfbnWTv-43KLg,29.93667250,-90.07777920,12
UKpPU6X97oPd-dkCK8cheQ,29.93909861,-90.07577975,12
dul6XjaCh1GgA-YHpuChUg,29.96048000,-90.08832000,12
0aUlooXPSltR7-s7Wfsa6A,29.95537900,-90.06888200,12
aG1m3tufKdPsRiberh6T9g,29.95119900,-90.06988330,12
ObZu0-S1VAqAuCbAF5AFvw,29.93213370,-90.07459040,12
d5IbvRTwnvmaHg_wiq0XrQ,29.96276730,-90.06611870,12
fpi78UyYCZ-RSoibWc-NDg,29.94420417,-90.13404494,12
YjKuwQSJF1ErVYqRufXJMQ,29.91739000,-90.09623200,12
aLsbsBbaJzYw3chcdQlCIw,29.94383520,-90.07863570,12
Qmrw1chFGn3skbWFEyxYCQ,29.91713350,-90.10248870,12
iN5-tzr6DV5q865R6NteXw,29.92355270,-90.08700270,12
YxZJXr_a-Oie6O-Lk9C6zA,30.00505720,-90.10904950,12
dRhg8Pwh5-8bYqtt8Zuuzw,29.96068800,-90.05938600,12
N1Kv9Uxx4ZHeooGcpNe_RQ,29.95946100,-90.06025700,12
gVw224_IlTrx3KHEgFBtMg,29.96294710,-90.05789620,12
kFwYrDiiVuaEuw1WIV260w,29.92169870,-90.12014650,12
SI3q166YxgbxzQxMfpiWjQ,29.94630930,-90.11293200,11
ndVzILWR-DJXpfOlHm556A,29.93508869,-90.10915853,11
RloVMlIr8kP8Sn609loBTg,29.96286627,-90.05786639,11
FQJ4ph8e1SMz5YWsdH2m8Q,29.94015270,-90.07518770,11
htx6Uime2SkiE-zC7hxb-g,29.95405200,-90.06717300,11
HhR2Lw4DxN_XKQZHG_TImQ,29.95587610,-90.06297790,11
npt8cAWD2lpu9QCEpeS55g,29.93911262,-90.07515763,11
ft6I8fOrKQtVdM_trVXk8A,29.93482270,-90.11013830,11
Vnob_w_Aohf7ZDqxcJ9z2A,29.93492287,-90.10955024,11
hX8mDoDLluKNeKwU9mShJA,29.96295200,-90.05750790,11
0UJqTczta018RoktahC0jw,29.95894790,-90.10489130,11
QD48BhLk7lDTgOL_NiVCCw,29.92172670,-90.12065040,11
79OES-kMb3VGsdy0nG6G2g,29.92173792,-90.11913753,11
rAMlyZQe5eFrdLRVQfY4ZQ,29.96552440,-90.06257510,11
6jgvwFE85C4AQApQRO4qBw,29.95351840,-90.06592710,11
wjZwXKDiFBQXlO8-TjQTXA,29.95503340,-90.06456790,11
xfY46Z-nBtX6sZQLxrdxhQ,29.94529600,-90.06721980,11
HEf0QXnhxrcIWxRfAbQ2iA,29.92166450,-90.11855500,11
gC8i-lxwvGhVpOXM5eYdtA,29.97536780,-90.09916350,11
9xErhLpjFcoA39AFeN3lUA,29.98032091,-90.08311792,11
6K8LDVqNi879PTSHBW6_tA,29.94902040,-90.06642020,11
tsaifr1x7MHWsUngvZ1SQA,29.94395900,-90.06539200,11
3aCIpZgIeDwB1uQBAaPbKQ,29.92930470,-90.10450650,11
PupRtvjjZJcLzIlkMw3hpA,29.96228891,-90.11771743,11
fIBMKVl-dyb3KyM11UBJPQ,29.93176860,-90.07469490,11
qt_E6txwQ1h62wyv8701UQ,29.97873400,-90.10200570,11
WaRZsQEcEHwRk0T2dJ-cuA,29.94581220,-90.07127320,11
GIo6CTonm96GbnHqLsw04g,29.95334880,-90.06628290,11
3wq2chcgOs5D7f6KHcINmg,30.02025800,-90.07676900,11
X-BZp1KMgGzKkf_92Y3fWw,29.95343030,-90.06515400,10
hlrVKuPCxH59Y5--4RRLJQ,29.96028630,-90.05885770,10
196CWwMAtAcA21jYiMyRzg,29.95722527,-90.06384322,10
E5YB7NywtfmQ2_rpxtjmKQ,29.96424650,-90.08608420,10
TUTQeLjq1UbkR5r8mOvMqw,29.92051900,-90.10952140,10
0eOeiknYEwjFOywy9pe4RQ,29.95504958,-90.06456479,10
rrNF0siUBVQOOgsFVfGpKA,29.92735320,-90.09610740,10
2VFytje8_davOPXcHFx_ow,29.96911500,-90.05399900,10
aPDpK9mHhrabKyspSKME6g,29.95684750,-90.06838180,10
8ASzjS3ITg5bQSyObsCx5w,30.02134740,-90.11427410,10
9TDyIOrSrncpsAUxVqx3aA,29.94726950,-90.06891090,10
